,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,Relative Return,Label,Code
27,660,SK하이닉스,정보기술,2018,Q1,0.0078622824408221,0.1205907755099449,0.08156971005653757,0.1509566239824749,-0.02495499684393454,0.09814555465047081,0.09609651245810702,0.07573234671498041,-0.01637143941015351,0.005852989045462831,0.08484669097030983,0.11609017870212734,0.11609017870212734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2528409114579355,-0.030034823661886145,0.014530287258507357,0.08530869157626775,0.024297858795447214,0.01834862385321112,0.08575762500677153,-0.003202267986215368,0.038442663684447834,-0.03550835541951301,000660
28,660,SK하이닉스,정보기술,2017,Q4,0.28917963290276427,0.04352044640071373,0.11721252225299783,0.4423608514061217,-0.16714173765889118,0.18255141565316335,0.12603590948512866,0.09588897945534725,0.11496335056343177,0.20087626499586153,0.08025595777748995,-0.02592907058060845,-0.02592907058060845,0.0,-0.0037806748874438245,-0.11996631244669265,-3.392926666290208e-05,0.0,-0.00017038541374947425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3500195788744318,-0.023583906836809665,-0.002275605061653474,0.094065934065934,-0.08093468978807206,-0.0267857142857143,0.18077144502014986,0.005539798547534058,0.03934534420141787,0.038442663684447834,000660
29,660,SK하이닉스,정보기술,2017,Q3,0.13034023609614853,0.06287909420980986,0.0822549940341093,0.02324873361752733,-0.01123063528873769,0.008261657162303315,0.1474532539357185,0.10881110754950951,0.197922888157966,0.20483173350216832,0.2239260825369398,0.20553926411174528,0.20553926411174528,0.1545198740942073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15372330132051748,0.0010197755396517127,0.013797360660917635,0.03346456692913535,0.03424542911228312,0.018181818181818077,0.04912421985101645,0.0008538188902857957,0.21014933094345545,0.03934534420141787,000660
30,660,SK하이닉스,정보기술,2017,Q2,0.12028902554771803,0.08630506203650401,0.09585288582503027,0.10117672390807164,0.06836191131084579,0.08666876454335415,0.139316036342368,0.09918702652931577,0.07442586602069068,0.2560203048406158,0.2971441226981566,0.3018724727439559,0.3018724727439559,0.044620548970975005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1259798444991046,-0.018329085656645816,0.007378041034466598,0.01678214010777368,0.04069603451398307,-0.00900900900900925,-0.07470193740685538,0.0021183293365460987,0.09630594026553092,0.21014933094345545,000660
31,660,SK하이닉스,정보기술,2017,Q1,0.1843728102589326,0.02479110869132395,0.06511105273008999,0.14193293089696102,-0.0045008504976972175,0.07220381868125259,0.09016022134274859,0.06255930479739469,0.1637093570661865,0.5943876001081618,0.5561644840125726,0.26786387813904033,0.26786387813904033,0.06057492866732317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158067335463936,-0.005897475606975844,0.011192800453106333,0.13548951048950886,0.057487026215818915,0.0277777777777779,0.09135267010029824,-0.010596801394200384,0.03107106492552158,0.09630594026553092,000660
32,660,SK하이닉스,정보기술,2016,Q4,0.1790316880424001,0.0710983063433126,0.09645890463315099,0.4378730641142432,-0.03727215359766056,0.16425549328501177,0.11006855425269446,0.07395957274557574,0.3068127848232687,1.571067837168822,1.678646681523385,2.170030395919734,2.170030395919734,0.08693622565952053,-0.051899106855719745,0.05606666591133114,-0.16666045058885826,-0.16666666666666663,-0.16666045058885826,-0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.3498281253024158,0.0,0.02439246926406269,0.9720054193181309,0.034143632958706815,0.00772594542518501,0.3210161662817601,0.08866217088941863,-0.06896551724137923,0.07425742574257432,0.0005662849415952742,0.1529801462697245,0.03107106492552158,000660
33,660,SK하이닉스,정보기술,2016,Q3,-0.042382799074185185,0.024114907588651313,0.00767352675144517,-0.0005016552310850297,-0.05607425754173856,-0.033276657431430046,0.033192362976240286,0.022041112589152867,0.05827801117646958,0.4009475253715551,0.5062291554599248,0.6381839217079097,0.6381839217079097,-0.04624934219923005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1224419591674838,-0.036025820210948356,0.003894683630669471,-0.16954353663214605,-0.05062240034318399,0.08411214953271018,0.005784579336604034,0.0011951132298078093,0.159503652536732,0.1529801462697245,000660
34,660,SK하이닉스,정보기술,2016,Q2,-0.06555825656210934,0.0036532546348084782,-0.014396037045085741,-0.26289583452513243,0.09637128956871988,-0.08631764652290341,0.020618706584395685,0.013597490461988215,0.10478242965390483,-0.19461865342377138,-0.2982800500527517,-0.33563455239537043,-0.33563455239537043,0.0146776230679595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027027232119385514,-0.03230381641886115,0.012538958150480006,-0.08606485539000996,0.008471446426447704,-0.044642857142857095,0.3509743792660007,-0.0005933799437578546,0.24876142612831736,0.159503652536732,000660
35,660,SK하이닉스,정보기술,2016,Q1,-0.10716774099784565,0.04892689614390866,0.003188343494119783,-0.13533395412903515,0.19997576190575495,0.0023240223962754936,0.005355163642853933,0.0035251600812571393,-0.8144521807174053,-0.8982958163950133,-0.8940843129976158,-0.8934995073499408,-0.8934995073499408,-0.031736620657509707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03306613361493349,0.038799175276764686,0.0038272110826311767,-0.1254024221983725,-0.02437748355156011,0.05660377358490565,-0.22660852268380383,-0.000632156522718863,-0.07879916666053198,0.24876142612831736,000660
0,3550,LG,정보기술,2024,Q4,-0.19030081905314378,0.027213688516941614,-0.006482337940800886,0.004931989518963453,0.016243975850700698,0.009829797699365983,-0.007936123058162603,-0.007152637170959153,-0.3224289227893794,-0.5745306708119096,-1.3256549685787253,-1.5480129334679145,-1.5480129334679145,0.0,-0.643796016041313,-0.7664911102338804,-0.6837981455292947,-0.7045981851585674,-0.6931136787199345,-0.7098798120490069,-0.6989673766653901,-0.6989673766653901,-0.6816263930695936,-0.9330623583228796,-0.6746521685197021,-0.7519685253230188,-0.7519685253230188,0.0,-0.666746770208203,-0.7313159540116123,-0.7225634950205382,-0.7506369260220093,-0.764906746946328,-0.5986323571158016,-0.7371834422858061,-0.6894833316246938,-0.1723400765900766,-0.1723400765900766,003550
1,3550,LG,정보기술,2024,Q3,0.08813425885247339,-0.0045883768820113024,0.008727432773399713,0.05450224676188098,-0.06365281280842194,-0.00012675460055822096,0.014191878166301075,0.009094625060398931,0.5793899877543407,1.6321918670527507,1.2486489974351116,1.5440341218201206,1.5440341218201206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2377021247854798,-0.011538677997511404,0.0009958598205548341,-0.11983510689291532,-0.0051857654838392,-0.09523809523809512,-0.05674568795778523,-0.003275944768183603,0.049045669220156504,-0.1723400765900766,003550
2,3550,LG,정보기술,2024,Q2,-0.3345898229486236,0.028751681469092016,-0.04605345517674653,-0.7066791509748409,0.11576744954330498,-0.5550322730564536,0.0056100959501161896,0.0014523091125289156,-0.7439310055529482,-0.888717913992103,-0.8605436438037519,-0.8869336285907609,-0.8869336285907609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.110334699467731,0.030762850791552276,-0.0022763832415567675,0.02546205269366908,0.05808429975732232,-3.3306690738754696e-16,0.01979840167061564,-0.0052108762043113765,0.014990612373758504,0.049045669220156504,003550
3,3550,LG,정보기술,2024,Q1,0.22271901906453118,-0.0006712273122987389,0.03838706203428344,2.3008486763114764,-0.00846815041279203,1.3091898932013546,-0.009357032896905704,-0.012343653211819516,2.687944674626454,7.163610369805566,7.695258401470991,2.2395303607581822,2.2395303607581822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11265192787422551,0.006272868624748851,0.013001130867663191,-0.12136131985833976,0.023680694141577696,-0.011764705882352788,-0.008599753155233536,-0.008640858156891418,-0.12895686160619435,0.014990612373758504,003550
4,3550,LG,정보기술,2023,Q4,0.015203655008363626,0.0003125049245586986,0.0028845288908674327,0.10100426233463344,-0.021922538386691004,0.044625850340136,0.004863011933422534,0.0012873374988897623,-0.18148366390010284,-0.39941383889728443,-0.5174256154659417,-0.44213806021621394,-0.44213806021621394,0.0,-0.05163018058558855,-0.04610951008645536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9746770627254742,-0.013506027436752333,0.0,0.0,0.0,0.10965773361610065,0.0065457565880464585,0.004550077278224318,0.00757180156657955,0.05902989272759007,0.0625,-0.03388722209400741,-0.006672792330014943,-0.025779461755282854,-0.12895686160619435,003550
5,3550,LG,정보기술,2023,Q3,-0.01967370059092244,0.006988829396100016,0.002280500908119709,-0.019428864333100093,0.014377794762847618,-0.004208067675916416,0.010798227349275269,0.0025304598282456237,0.31938333278194997,0.8532238558971421,0.6373415765069552,3.925981685369594,3.925981685369594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028955398190522508,-0.0021566395604083466,0.007533279773421997,0.11207897793263655,0.001535787938867772,0.03896103896103886,0.106533304958502,-0.015260350475235884,0.03902478990411453,-0.025779461755282854,003550
6,3550,LG,정보기술,2023,Q2,-0.20206247652509135,-0.0019485368917218082,-0.04427451643026159,-0.6971573141880546,-0.024052298330729416,-0.5607657051316384,0.0056490172669823036,0.0010728530660484292,-0.804855216670621,-0.9164951083740526,-0.8889268479430866,-0.916577434574299,-0.916577434574299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3075171004307199,0.031973087460080984,0.005514657406169521,0.0022310602386272915,0.03581912791841346,-0.04938271604938271,-0.03519218134034163,-0.026815825413194383,-0.11107972284197581,0.03902478990411453,003550
7,3550,LG,정보기술,2023,Q1,0.31823741599437216,-0.0030955713945300944,0.05109626207583573,2.495281123974186,-0.009471614246983395,1.3110939352347213,0.009043054009566509,0.003081208006277203,3.6608867691752174,7.992241393044337,3.738615101768544,17.18810861112034,17.18810861112034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11353477832962133,-0.06294645789640896,0.004395562960080701,-0.12061758935426237,-0.06497623491867566,-0.05813953488372092,-0.08337411073888668,-0.041374122157736615,-0.021585208806486254,-0.11107972284197581,003550
8,3550,LG,정보기술,2022,Q4,0.04540308048966879,0.0020151782755530867,0.009078162201198392,0.08262731010799329,0.3927607749714368,0.21001201495045918,0.0031164707782083134,0.002732801277388397,-0.21397359255908566,-0.4321397553738149,0.025785239827764705,-0.6898808542216359,-0.6898808542216359,0.0,-0.049831723917004855,0.48290598290598297,-0.0646489307364797,0.02560763888888906,0.1333333333333333,0.1333333333333333,0.0,0.0,0.0,35.36931733306777,-0.013296733848254028,0.0,0.0,0.0,-0.11456608043309557,0.01431559495807777,-0.004520310424048435,0.11445954938682568,-0.08414558489005308,0.023809523809523725,-0.12070563315019511,-0.021797350308607855,0.0874591078198696,-0.021585208806486254,003550
9,3550,LG,정보기술,2022,Q3,0.04620575718862807,-0.009447877491376655,-0.0007952002523139434,-0.08298069602059366,0.025255252510986814,-0.04141462480857583,0.012522186684126746,0.000543681552779729,0.394887910130153,1.0529316717122001,0.905728189306956,1.32370551324424,1.32370551324424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09093510066157107,0.06411636151380273,0.003895125891120621,0.0359464250541639,0.02779144307122383,-0.023255813953488302,-0.11299650647329962,-0.011159865189991569,0.008850001702514463,0.0874591078198696,003550
10,3550,LG,정보기술,2022,Q2,-0.36530229380217905,0.05600704113831401,-0.04278060014321239,-0.6790874714315396,-0.11162035499464928,-0.5747775124810072,0.005753740370681326,-0.0016085775684849812,-0.8118038222255337,-0.9094005185959209,-0.8956136899752156,-0.9265533145468554,-0.9265533145468554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38636857995042173,0.045732630383092276,0.007975770342554478,0.2746673361787626,0.056550678111290775,-0.033707865168539186,0.13207484462760455,-0.01358073474746535,0.1768203448903187,0.008850001702514463,003550
11,3550,LG,정보기술,2022,Q1,0.3138240219635371,-0.002761352239980752,0.056957683001604975,2.3448139746925523,0.14270413412721172,1.4698936476769355,0.014246278527114908,0.01214706463383508,4.074490961364263,12.436209898035315,-4.475915432818252,-4.069373430877629,-4.069373430877629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09364288108448604,0.018637728474920623,0.004832000385876389,0.14767324592997877,0.03864674909181387,-0.09183673469387776,0.2602194672474454,-0.004557562722991126,0.0503284681564553,0.1768203448903187,003550
12,3550,LG,정보기술,2021,Q4,0.03475066868411325,-0.029044838128328143,-0.017619846454958843,0.2551674086893414,-0.07791965410516821,0.09763291846882627,-0.023566498138112735,-0.020880378260725307,-0.16144863208232607,-0.5548230605096823,-2.6768356990121234,-3.2065165594472242,-3.2065165594472242,0.0,-0.09627539494361148,-0.17021276595744683,-0.060592481677196885,-0.06004742599250368,-0.22323786635555398,-0.1482843137254901,0.0,0.0,-0.08841209501866265,-0.4010974264157695,-0.08823313606496275,0.19680422721972346,0.19680422721972346,0.0,0.4025512712822732,0.020007078311950588,0.015938933266124167,0.16812521036687933,0.08222487497304898,0.02083333333333348,0.08325393584683072,0.024245998191906537,-0.08444885092536092,0.0503284681564553,003550
13,3550,LG,정보기술,2021,Q3,-0.019821286658525672,0.01272905006349423,0.0067417078653699836,-0.17712992896887148,0.06164604093224457,-0.07918015687018243,0.010698118155743508,0.009406308499947835,0.3228540472529009,1.0305742898017578,0.8677352898655486,-0.8913586510559981,-0.8913586510559981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06880575302405623,0.068805753024056,0.0,0.01761921683046319,0.034507991437758845,0.0003381422427111147,-0.05306772908366497,0.06937716438105035,-0.1504424778761062,0.06736077481840197,0.03200812777097384,0.010826868558256687,-0.08444885092536092,003550
14,3550,LG,정보기술,2021,Q2,-0.4241233012102218,-0.0008691763067203429,-0.11985724272350229,-0.9242217949203291,0.004544738304348206,-0.8779205530197791,0.10926726545805288,0.09005619732752734,-0.8082816407827003,-0.9106882100405946,-0.9023941100623883,0.37319804568712867,0.37319804568712867,-0.08841212747012317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06422888332632315,0.06422888332632315,0.0,0.7421096287815034,0.007129469356493168,0.013438380398341998,0.11734330484330613,0.06502616415047213,-0.11023622047244086,0.131754905184698,0.02973947210775374,0.0,0.010826868558256687,003550
15,3550,LG,정보기술,2021,Q1,0.2314198629295039,-0.000825341305360161,0.05511737950815632,11.853497021728796,-0.013652575093253017,7.034466836963491,0.01770741323865499,-0.14947130892655425,7.366746555663008,52.066253390158856,-10.187647878650374,-21.622842062823004,-21.622842062823004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07136245888383863,0.07136245888383885,0.0,2.0127382750040668,-0.003980375432345529,0.015428372481669506,0.17195325542571194,0.07231825865355468,0.016000000000000014,0.3732219462632649,0.026553173691747034,0.38867039231396616,0.0,003550
16,3550,LG,정보기술,2020,Q4,0.35184993467133663,-0.08908800268078254,-0.011416992606603893,-0.39759097035040436,0.26529767326322773,-0.2347972629481262,-0.003953860540543475,-0.0028844104643863666,-0.3140178828958754,-0.8043066191523239,-2.067854979666003,-1.6245679097131607,-1.6245679097131607,0.0,-0.04974039436124622,0.08461538461538454,0.053296782780707375,0.05336807047700898,0.0605030187316018,0.061118335500650156,0.0,0.0,0.0,0.0,0.0,0.014934315851796498,0.014934315851796498,0.0,-0.3780443147289393,-0.058580425595368135,0.015741758304966824,0.13205764233403983,0.015372275387599998,0.04166666666666674,0.030879044146171264,0.029133278800198115,-0.01601924541210939,0.38867039231396616,003550
17,3550,LG,정보기술,2020,Q3,-0.028785002201736853,-0.0019445916017751808,-0.006779640550589772,-0.2953817592190323,0.03493117669112533,-0.23545598706507886,0.006300249473837116,0.004698998198673365,0.08474823745358973,0.5147582404961526,-0.9355239315171208,-0.9318295668946661,-0.9318295668946661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11970479393618016,0.11970479393618016,0.0,29.267844017171594,-0.026207921096291442,0.022088428967425466,-0.01328671328671327,0.12128584005311471,-0.032258064516129115,0.464159945473134,0.013559340833025901,-0.20502896673582985,-0.01601924541210939,003550
18,3550,LG,정보기술,2020,Q2,0.2815530002914155,0.010724531070863685,0.05072437247094741,-0.2414013564767623,0.06822056686462297,-0.19929666772996402,0.10185997781906786,0.06745544656315738,-0.8712895609020094,-0.9499680368904563,0.28186556362242476,-0.04949715201139193,-0.04949715201139193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1409532802166853,-0.1409532802166853,0.0,-0.9744470971009336,0.021563322371475513,-0.027401632238014395,-0.0835291604358025,-0.1430043137913488,0.15887850467289732,-0.41825270948982285,0.015540359786174518,0.1995391026549494,-0.20502896673582985,003550
19,3550,LG,정보기술,2020,Q1,0.8319551024805734,-0.002173927450284552,0.06976620598058392,2.558254138123282,-0.08168798007712763,1.5581770269409594,0.04785286394462074,0.029675840821208332,6.1473980120505045,16.963794482723028,12.594058058369466,36.482486378294226,36.482486378294226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018234342922338165,0.018234342922338165,0.0,2.326416414584117,0.015754379708652122,-0.012864053928269836,-0.060040160642572116,0.01797680704196325,0.00943396226415083,-0.20454187036744997,0.006823325946122116,-0.07293920663140668,0.1995391026549494,003550
20,3550,LG,정보기술,2019,Q4,0.2375471350433036,-0.01524098173652133,0.0024186667065766443,-0.020032780914223225,0.10722388337541156,0.024576858762592302,0.00257536688791582,0.001835082931591181,0.031184455261387578,-0.21488340053082644,0.11460026439546622,-0.4847746999341144,-0.4847746999341144,0.0,-0.038324485012197984,-0.11402800353025766,-0.0020460174280453325,-0.002144082332761532,-0.008661851500510687,-0.008594757198109093,0.0,0.0,0.0,0.0,0.0,-0.024161842374998743,-0.024161842374998854,0.0,5.380260221408914,-0.015711916865137066,0.010051895543270017,0.191387559808615,-0.024390380515078802,-0.05357142857142849,0.023897949297593923,0.001389274009692798,-0.026056770304569987,-0.07293920663140668,003550
21,3550,LG,정보기술,2019,Q3,0.47712601988541437,-0.019541317621319054,0.004043136173175199,0.01059211778891922,0.03868277945619325,0.02026464713715037,0.005851409866267199,0.003622876319728574,0.02858538471714822,0.5108206556674524,0.32625316164635554,0.28195806250229527,0.28195806250229527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013758024542122271,-0.01375802454212216,0.0,-0.9303677156060576,0.023671710515372757,0.0021492760114003584,-0.21649484536082508,-0.013886289168915433,-0.05084745762711873,-0.10146539633409102,0.0003114533416388454,-0.059076556994462875,-0.026056770304569987,003550
